player_id,region,total_games,wins,losses,win_rate,avg_kills,avg_deaths,avg_assists,kda_ratio,kill_participation,most_champ_1,WR_1,W_1,L_1,KDA_1,most_champ_2,WR_2,W_2,L_2,KDA_2,most_champ_3,WR_3,W_3,L_3,KDA_3,TOP,JUNGLE,MID,ADC,SUPPORT,most_role_1,most_role_2,most_role_1_value,most_role_2_value,season_champ_1,cs_ssn_1,cpm_ssn_1,kda_ssn_1,k_ssn_1,d_ssn_1,a_ssn_1,wr_ssn_1,games_ssn_1,season_champ_2,cs_ssn_2,cpm_ssn_2,kda_ssn_2,k_ssn_2,d_ssn_2,a_ssn_2,wr_ssn_2,games_ssn_2,season_champ_3,cs_ssn_3,cpm_ssn_3,kda_ssn_3,k_ssn_3,d_ssn_3,a_ssn_3,wr_ssn_3,games_ssn_3,season_champ_4,cs_ssn_4,cpm_ssn_4,kda_ssn_4,k_ssn_4,d_ssn_4,a_ssn_4,wr_ssn_4,games_ssn_4,season_champ_5,cs_ssn_5,cpm_ssn_5,kda_ssn_5,k_ssn_5,d_ssn_5,a_ssn_5,wr_ssn_5,games_ssn_5,season_champ_6,cs_ssn_6,cpm_ssn_6,kda_ssn_6,k_ssn_6,d_ssn_6,a_ssn_6,wr_ssn_6,games_ssn_6,season_champ_7,cs_ssn_7,cpm_ssn_7,kda_ssn_7,k_ssn_7,d_ssn_7,a_ssn_7,wr_ssn_7,games_ssn_7,mastery_champ_1,m_lv_1,mastery_champ_2,m_lv_2,mastery_champ_3,m_lv_3,mastery_champ_4,m_lv_4,mastery_champ_5,m_lv_5,mastery_champ_6,m_lv_6,mastery_champ_7,m_lv_7,mastery_champ_8,m_lv_8,mastery_champ_9,m_lv_9,mastery_champ_10,m_lv_10,mastery_champ_11,m_lv_11,mastery_champ_12,m_lv_12,mastery_champ_13,m_lv_13,mastery_champ_14,m_lv_14,mastery_champ_15,m_lv_15,mastery_champ_16,m_lv_16,7d_champ_1,7d_total_1,7d_W_1,7d_L_1,7d_WR_1,7d_champ_2,7d_total_2,7d_W_2,7d_L_2,7d_WR_2,7d_champ_3,7d_total_3,7d_W_3,7d_L_3,7d_WR_3
Xiee1 #0624,vn,20,7,13,0.35,5.9,4.7,6.2,2.57,0.53,Ahri,0.22,2,7,2.72,Aurelion Sol,0.5,2,2,2.41,Hwei,0.33,1,2,2.82,0.0,0.0,0.85,0.1,0.05,MID,ADC,0.85,0.1,Bel'Veth,180.8,7.4,3.49,7.3,3.8,6.0,0.62,312,Viego,172.2,6.7,2.81,6.9,4.6,5.9,0.51,100,LeBlanc,175.9,6.3,2.96,8.6,5.4,7.5,0.48,33,Vex,166.1,6.5,1.93,6.1,6.9,7.1,0.41,27,Aurelion Sol,174.1,6.9,4.93,7.5,3.3,8.8,0.71,17,Ahri,183.1,7.3,3.17,6.9,4.3,6.8,0.5,12,Diana,186.8,6.8,1.91,7.1,7.1,6.4,0.25,12,Bel'Veth,70,Yasuo,28,Rengar,22,LeBlanc,19,Ezreal,15,Viego,13,Vayne,12,Lucian,12,Kai'Sa,12,Jinx,10,Ahri,10,Master Yi,10,Zed,10,Caitlyn,10,,0,,0,,,,,,,,,,,,,,,
Sup Hook 67 #3kéoo,vn,20,14,6,0.7,2.0,4.4,13.6,3.55,0.62,Thresh,0.67,12,6,3.57,Milio,1.0,1,0,4.0,Karma,1.0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Thresh,30,1.2,3.44,2.1,5.0,15.1,0.53,985,Pyke,33.9,1.3,2.73,6.8,6.2,10.2,0.53,112,Karma,37.8,1.4,2.85,2.2,5.4,13.2,0.45,76,Nautilus,26.6,1.1,2.24,1.6,5.7,11.2,0.28,18,Milio,28.4,1.1,3.86,0.8,3.7,13.5,0.35,17,Rakan,29.1,1.1,2.83,1.5,6.2,16.0,0.47,15,Lucian,167.5,6.6,2.65,9.0,5.3,5.1,0.33,15,Thresh,438,Lee Sin,89,Pyke,63,Ezreal,39,Karma,20,Vayne,12,Nami,11,Ashe,11,Alistar,12,Lulu,11,Soraka,10,Lux,10,Zed,10,,0,,0,,0,Thresh,9.0,5.0,4.0,0.56,Karma,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0
Forever #4fun,vn,20,12,8,0.6,4.6,6.9,9.2,2.0,0.43,Irelia,0.71,5,2,1.93,Karma,0.67,2,1,1.9,Thresh,0.33,1,2,2.0,0.25,0.1,0.15,0.1,0.4,SUPPORT,TOP,0.4,0.25,Irelia,216.7,8.6,1.58,6.9,7.2,4.5,0.53,167,Kha'Zix,176.5,6.5,2.73,8.7,5.5,6.2,0.63,57,Zed,177.9,6.9,2.47,8.4,5.7,5.7,0.58,52,Lee Sin,151.7,5.6,2.56,7.5,6.4,8.9,0.48,33,Camille,33.2,1.3,1.7,4.7,8.2,9.3,0.54,28,Thresh,31,1.2,2.3,2.0,6.8,13.8,0.52,25,Sylas,137.1,5.3,1.51,6.8,8.4,5.9,0.48,21,Irelia,87,Yasuo,46,Lee Sin,37,Zed,36,Kha'Zix,33,Ezreal,16,Camille,16,Riven,12,Sylas,14,Thresh,13,Master Yi,12,Pyke,12,Rengar,11,Kayn,11,Fizz,11,Vi,10,Irelia,4.0,3.0,1.0,0.75,Kha'Zix,1.0,1.0,0.0,1.0,Thresh,1.0,1.0,0.0,1.0
m z #2211,vn,20,12,8,0.6,4.1,4.1,11.7,3.85,0.62,Yuumi,0.44,4,5,4.63,Bel'Veth,0.75,3,1,5.0,Lulu,0.5,1,1,2.5,0.0,0.3,0.1,0.0,0.6,SUPPORT,JUNGLE,0.6,0.3,Yuumi,11.8,0.4,4.52,1.3,3.6,14.8,0.41,101,Samira,188.3,7.2,2.68,12.5,7.1,6.5,0.61,80,Qiyana,187.1,7.1,3.54,8.3,4.1,6.1,0.47,74,Bel'Veth,163.4,6.8,2.97,9.1,5.4,6.9,0.6,50,Lulu,23.6,1,3.61,1.2,3.6,12.0,0.4,50,Ezreal,175.5,6.8,3.56,9.3,5.0,8.7,0.74,43,Olaf,157.9,6.6,1.87,6.3,6.8,6.5,0.56,36,Lulu,12,Yuumi,12,Samira,11,Ezreal,11,Qiyana,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Yuumi,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
babu ahihi #babu,vn,20,17,3,0.85,1.1,3.7,15.5,4.49,0.59,Karma,0.83,5,1,4.88,Milio,1.0,5,0,6.08,Lulu,0.75,3,1,4.13,0.0,0.05,0.0,0.0,0.95,SUPPORT,JUNGLE,0.95,0.05,Karma,33.2,1.3,3.8,1.8,4.4,15.0,0.59,149,Lulu,30.5,1.2,3.82,1.1,4.3,15.4,0.58,40,Milio,28.4,1.1,4.83,0.9,3.4,15.7,0.78,27,Lee Sin,165.1,6.2,3.32,5.7,4.0,7.5,0.4,15,Rakan,29.6,1.2,3.02,1.2,4.4,12.0,0.55,11,Braum,28.2,1,3.6,1.7,4.8,15.6,0.89,9,Diana,145.8,7,1.86,4.4,4.9,4.7,0.44,9,Karma,26,Kai'Sa,24,Aatrox,21,Yasuo,19,Irelia,17,Camille,15,Lee Sin,14,Sylas,14,Jayce,12,Akali,11,Lucian,10,Graves,10,Jax,10,,0,,0,,0,Karma,2.0,1.0,1.0,0.5,Milio,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0
Quang Phạm up #2611,vn,20,12,8,0.6,8.5,5.7,6.6,2.65,0.55,Elise,0.7,7,3,3.33,Viego,0.67,2,1,2.89,Corki,1.0,1,0,3.33,0.05,0.75,0.1,0.05,0.05,JUNGLE,MID,0.75,0.1,Elise,141.5,5.7,3.16,9.5,5.6,8.1,0.66,117,Viego,175.4,6.8,3.23,8.2,5.4,9.1,0.7,69,Rell,27.8,1,2.99,1.7,7.3,20.0,0.55,11,Kha'Zix,176.3,6.8,3,7.8,5.3,8.0,0.75,4,Hecarim,141.5,6.2,1.48,4.0,7.3,6.8,0.5,4,Lee Sin,143.3,5.5,2,5.0,7.0,9.0,0.25,4,Jarvan IV,150.8,5.6,2.25,4.8,7.0,11.0,0.25,4,Hecarim,118,Nidalee,63,Viego,46,Lee Sin,45,Kha'Zix,29,Elise,27,Jarvan IV,20,Ekko,17,Gragas,15,Samira,13,Kai'Sa,12,Graves,12,Rek'Sai,11,Jayce,11,Sylas,10,Camille,10,Elise,3.0,2.0,1.0,0.67,Nidalee,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
Nhân 203 #Jungk,vn,20,12,8,0.6,6.0,5.8,10.8,2.9,0.54,Shaco,0.77,10,3,3.98,Thresh,0.5,1,1,2.69,Viego,0.0,0,2,0.91,0.0,0.7,0.05,0.0,0.25,JUNGLE,SUPPORT,0.7,0.25,Shaco,168.8,6.5,2.93,6.7,5.3,8.8,0.57,264,Pantheon,120.9,4.8,2.17,5.9,6.1,7.4,0.49,105,Neeko,85.6,3.3,2.25,3.6,6.3,10.5,0.61,103,Thresh,30.5,1.1,2.59,1.9,7.3,17.1,0.48,54,Viego,197.8,7.2,2.24,6.4,5.9,6.7,0.41,22,Pyke,38.5,1.5,1.89,5.7,8.8,10.9,0.53,15,Xerath,66.8,2.5,2.78,4.4,6.4,13.4,0.46,13,Shaco,95,Pantheon,55,Lee Sin,54,Thresh,53,Pyke,45,Neeko,34,Vayne,29,Jarvan IV,28,Blitzcrank,26,Nautilus,25,Nidalee,20,Xerath,19,Yasuo,18,Ezreal,18,Lulu,17,Jinx,16,,,,,,,,,,,,,,,
Diggory Artist #vn1,vn,20,12,8,0.6,6.8,4.1,5.5,3.0,0.47,Bel'Veth,0.71,12,5,3.76,Sejuani,0.0,0,1,2.2,LeBlanc,0.0,0,1,0.88,0.1,0.6,0.25,0.0,0.05,JUNGLE,MID,0.6,0.25,Bel'Veth,183.8,7.8,3.64,8.3,3.8,5.6,0.65,79,Ahri,173.8,6.9,4.73,6.3,3.4,9.9,0.65,23,Renekton,202.6,7.6,2.8,6.1,4.3,5.9,0.69,16,Zoe,165.4,7,4.3,7.3,3.3,7.1,0.73,15,Viego,195.8,6.9,2.6,8.5,6.5,8.4,0.63,8,LeBlanc,135.3,4.9,3,9.3,6.3,9.5,0.5,8,Gwen,218.3,7.7,2.74,6.0,4.4,6.1,0.57,7,Renekton,16,Riven,12,Jayce,12,Irelia,12,Yasuo,11,Lee Sin,10,Akali,10,Graves,10,Bel'Veth,10,,0,,0,,0,,0,,0,,0,,0,Bel'Veth,18.0,13.0,5.0,0.72,Viego,1.0,0.0,1.0,0.0,Diana,1.0,0.0,1.0,0.0
sweetie ezi #2206,vn,20,14,6,0.7,6.7,3.0,6.8,4.5,0.49,Nidalee,0.78,7,2,8.13,Ezreal,0.67,2,1,3.0,Lee Sin,1.0,1,0,0.0,0.05,0.55,0.0,0.4,0.0,JUNGLE,ADC,0.55,0.4,Yuumi,10.8,0.4,4.63,1.0,3.9,16.8,0.47,47,Lulu,26.5,1,3.2,1.5,4.7,13.7,0.42,38,Nidalee,159.5,7,5.61,7.8,2.7,7.6,0.65,34,Graves,201.8,8.1,3.89,10.5,4.1,5.5,0.73,30,Lucian,212.1,8.4,4.34,9.8,3.8,6.8,0.74,19,Viego,191.7,7.5,5.33,9.3,3.2,7.8,0.75,16,Kai'Sa,225.1,8.3,3.1,10.1,5.3,6.1,0.44,16,Ahri,53,Lulu,40,Yuumi,34,Nami,31,Kai'Sa,29,Jinx,21,Lux,20,Ezreal,20,Lucian,18,Nidalee,17,Xayah,16,Tristana,15,Ashe,15,Soraka,15,Evelynn,14,Syndra,13,Ashe,1.0,1.0,0.0,1.0,Ezreal,1.0,1.0,0.0,1.0,Kog'Maw,1.0,0.0,1.0,0.0
c0ld world #0501,vn,20,12,8,0.6,7.3,5.5,7.2,2.64,0.52,Irelia,0.5,3,3,2.49,Camille,0.6,3,2,2.62,Fiora,1.0,3,0,2.41,0.6,0.0,0.2,0.1,0.1,TOP,MID,0.6,0.2,Irelia,205.1,8.6,1.84,6.2,6.0,4.9,0.58,38,Camille,134.9,5.8,2.92,6.0,4.3,6.6,0.73,33,Nami,22.1,0.9,3.13,1.0,4.5,13.2,0.42,31,Yuumi,12.5,0.5,4.54,1.6,4.1,17.1,0.54,24,Akali,174.8,6.5,1.91,6.3,5.3,3.8,0.42,24,Bel'Veth,198.7,7.9,5.04,9.9,3.5,7.8,0.7,20,Soraka,24.1,0.9,2.81,1.0,5.8,15.3,0.38,16,Irelia,120,Yuumi,89,Janna,50,Sona,47,Soraka,47,Morgana,28,Gangplank,28,Akali,22,Nami,19,Camille,18,Karma,16,Urgot,15,Sett,14,Jayce,13,Graves,12,Yasuo,12,Irelia,9.0,4.0,5.0,0.44,Camille,5.0,3.0,2.0,0.6,Fiora,3.0,3.0,0.0,1.0
hongtrantinhca #2001,vn,20,11,9,0.55,4.7,4.9,12.3,3.47,0.56,Zac,0.69,9,4,4.56,Thresh,0.67,2,1,3.47,Sejuani,0.0,0,1,1.69,0.15,0.5,0.15,0.0,0.2,JUNGLE,SUPPORT,0.5,0.2,Zac,155.3,6.2,4.52,5.5,3.8,11.6,0.67,138,Hecarim,200.4,7.6,3.34,7.5,4.9,8.9,0.55,75,Graves,181,7.3,2.81,6.1,4.5,6.4,0.52,21,Thresh,23,0.9,2.72,1.6,6.1,15.1,0.57,14,Nidalee,136.8,5.9,3.19,4.3,3.9,8.3,0.5,12,Lee Sin,157.5,6.5,3.92,7.0,3.5,6.9,0.55,11,Sejuani,198.4,6.2,3.9,5.3,5.3,15.4,0.56,9,Leona,72,Zac,48,Hecarim,45,Nidalee,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Zac,11.0,8.0,3.0,0.73,Thresh,3.0,2.0,1.0,0.67,Sejuani,1.0,0.0,1.0,0.0
Phuc4321 #0307,vn,20,12,8,0.6,8.2,6.9,10.1,2.65,0.58,Elise,0.83,5,1,2.95,Zyra,0.83,5,1,2.94,Viego,1.0,1,0,5.5,0.0,0.45,0.15,0.0,0.4,JUNGLE,SUPPORT,0.45,0.4,Zyra,199.7,8,3.74,6.5,4.5,10.4,0.76,33,Graves,197.7,7.1,2.47,9.3,7.3,8.8,0.26,19,Skarner,155.3,6.1,4.09,7.2,5.0,13.3,0.76,17,Vi,158.8,6.4,3.44,6.4,4.6,9.6,0.76,17,Lee Sin,179.5,6.4,3.77,9.5,5.6,11.6,0.65,17,Viego,164.6,6.6,3.54,8.6,5.1,9.4,0.64,14,Nidalee,174.6,7.2,5.63,5.9,2.7,9.1,0.67,9,Lee Sin,45,Graves,34,Nidalee,23,Gragas,22,Yasuo,13,Ezreal,11,Taliyah,11,Riven,11,Thresh,11,Viego,11,Elise,10,Aatrox,10,Rek'Sai,10,Xayah,10,,0,,0,Zyra,6.0,5.0,1.0,0.83,Elise,6.0,5.0,1.0,0.83,Jayce,2.0,1.0,1.0,0.5
Z4CK #VN2,vn,20,13,6,0.68,8.2,4.9,6.3,2.96,0.5,Camille,0.8,4,1,2.93,Jax,1.0,4,0,3.85,Graves,0.67,2,1,3.54,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Jayce,201.5,7.9,2.29,7.8,6.3,6.5,0.51,74,Camille,200.8,7.4,2.57,7.6,5.5,6.5,0.6,53,Jax,199.2,7.2,2.6,7.2,4.8,5.3,0.6,35,Renekton,214.3,8.1,2.68,6.9,5.1,6.7,0.73,22,Graves,168.8,6.9,2.84,7.3,5.0,6.9,0.53,19,Rumble,221.3,7.1,2.76,8.4,6.8,10.4,0.5,12,Smolder,235.8,8.3,1.39,5.7,8.0,5.4,0.33,9,Jayce,123,Camille,119,Irelia,57,Akali,43,Aatrox,30,Fiora,30,Renekton,29,Graves,27,Lee Sin,23,Gnar,23,Jax,20,Sylas,20,Lucian,19,Gragas,18,Gwen,18,Sett,16,Camille,5.0,4.0,1.0,0.8,Jax,4.0,4.0,0.0,1.0,Graves,3.0,2.0,1.0,0.67
YuK3R #2201,vn,20,10,10,0.5,6.4,4.9,7.6,2.86,0.52,Sylas,0.5,2,2,3.93,Tristana,0.67,2,1,2.05,Viktor,0.33,1,2,2.67,0.2,0.0,0.65,0.15,0.0,MID,TOP,0.65,0.2,Elise,136.6,5.8,4.37,11.9,4.3,6.9,0.76,80,Corki,224.8,8.5,2.4,6.2,5.2,6.2,0.64,25,Ryze,199.9,8.6,3.46,7.4,4.1,6.8,0.72,18,Sylas,162.8,7.3,4.18,7.2,3.3,6.8,0.72,18,Tristana,196.6,8.3,2.22,6.0,4.3,3.5,0.57,14,Viego,177,7.1,3.19,9.4,5.2,7.2,0.73,11,LeBlanc,188,7.5,4.54,7.6,3.4,8.0,0.86,7,Elise,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
Ženn #VN2,vn,20,13,7,0.65,4.9,3.5,6.3,3.2,0.43,Corki,0.67,4,2,3.73,Kai'Sa,1.0,3,0,18.5,Ezreal,0.5,1,1,1.22,0.0,0.0,0.25,0.75,0.0,ADC,MID,0.75,0.25,Kai'Sa,205,7.9,3.44,8.0,4.3,6.8,0.6,96,Ezreal,196.2,7.6,3.37,6.5,4.0,6.9,0.59,64,Lucian,206.4,7.5,2.55,6.4,5.2,6.9,0.53,64,Sylas,162.2,6.5,2.73,5.5,4.6,7.0,0.55,58,Corki,194,8,2.81,6.4,4.4,5.9,0.55,47,Xayah,219.9,8.1,2.75,6.6,5.2,7.7,0.6,30,Akali,178.2,6.2,2.54,7.2,5.4,6.6,0.52,25,Kai'Sa,26,Ezreal,21,Orianna,20,Lucian,18,Jinx,17,Zeri,17,Katarina,15,Syndra,13,Sylas,15,LeBlanc,13,Varus,12,Ahri,11,Nami,11,Jayce,11,Caitlyn,11,Ryze,11,Corki,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
did not regret #Z2005,vn,20,10,9,0.53,5.6,4.5,6.3,2.64,0.47,Ezreal,0.71,5,2,6.22,Yone,0.14,1,6,1.2,Zeri,1.0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Ezreal,226.6,8.4,4.29,7.6,3.4,7.0,0.6,94,Jhin,204.2,8.1,4.28,6.6,3.4,7.7,0.65,72,Yone,194.5,7.6,2.58,5.4,4.3,5.7,0.49,51,Hwei,181.6,6.9,3.58,5.5,4.0,8.7,0.62,50,Lucian,196.3,7.7,2.98,8.8,4.8,5.7,0.62,13,Zeri,256.8,8.9,2.51,5.9,4.8,6.1,0.33,9,Kalista,190.4,7.7,2.38,6.1,5.3,6.4,0.13,8,Ezreal,109,Anivia,71,Lee Sin,26,Talon,24,Pyke,22,Vel'Koz,21,Lucian,20,Aatrox,18,Hwei,17,Yasuo,16,Azir,15,Thresh,15,Draven,14,Zed,13,Jayce,12,Aurelion Sol,12,,,,,,,,,,,,,,,
千个伤心的理由 #9999,vn,20,12,8,0.6,2.3,4.0,11.5,3.45,0.54,Rell,1.0,4,0,6.13,Poppy,0.5,2,2,3.05,Graves,1.0,1,0,0.0,0.05,0.15,0.05,0.1,0.65,SUPPORT,JUNGLE,0.65,0.15,Rell,31.9,1.3,4.91,1.6,3.6,15.9,0.56,210,Poppy,42.2,1.5,3.36,3.1,4.5,12.0,0.52,58,Nautilus,34.9,1.4,3.51,1.7,4.3,13.2,0.53,51,Alistar,27.1,1,3.61,1.7,4.5,14.6,0.45,42,Leona,31,1.2,3.81,1.8,4.3,14.5,0.6,30,Jax,186.7,7.4,3.36,7.0,3.4,4.2,0.6,25,Rakan,36.3,1.4,3.89,1.4,4.5,16.0,0.48,25,Rell,24,Tristana,20,Lee Sin,15,Lucian,15,Kai'Sa,14,Yasuo,14,Garen,14,Corki,14,Jayce,12,Xin Zhao,10,Ezreal,10,Malphite,10,,0,,0,,0,,0,Rell,1.0,1.0,0.0,1.0,Graves,1.0,1.0,0.0,1.0,Viego,1.0,1.0,0.0,1.0
lcd #Helia,vn,20,12,8,0.6,6.2,4.6,7.4,2.96,0.5,Jinx,0.4,2,3,2.09,Tristana,1.0,4,0,3.53,Aurora,0.75,3,1,5.0,0.0,0.0,0.7,0.3,0.0,MID,ADC,0.7,0.3,Yone,218.4,9.1,2.66,5.3,3.9,5.1,0.52,50,Sylas,196,7.4,3.76,8.7,4.5,8.1,0.68,34,Hwei,188.6,7.7,3.47,5.4,3.6,7.0,0.54,26,LeBlanc,175.8,7.5,4.51,7.2,2.8,5.6,0.56,25,Jinx,219.7,8.7,3.24,6.6,4.3,7.3,0.57,23,Jayce,206.4,8.5,2.18,5.9,5.2,5.4,0.45,22,Tristana,212,8.5,2.55,5.0,3.9,4.9,0.6,20,Jinx,43,Tristana,22,Teemo,21,Kai'Sa,18,Ezreal,15,Soraka,14,Annie,14,Lee Sin,14,Lucian,14,Caitlyn,13,Morgana,13,Yasuo,13,Zed,11,Vayne,11,Ashe,11,Lux,11,Aurora,2.0,2.0,0.0,1.0,Tristana,2.0,2.0,0.0,1.0,Sylas,1.0,0.0,1.0,0.0
Diệu Nguyệt Lan #DNL,vn,20,11,9,0.55,5.5,5.2,6.1,2.23,0.49,Taliyah,0.58,11,8,2.41,Varus,0.0,0,1,0.64,,0.0,0,0,0.0,0.0,0.0,0.95,0.05,0.0,MID,ADC,0.95,0.05,Nami,23.5,0.9,3.66,1.7,4.7,15.3,0.66,86,Taliyah,160.9,6.8,3.55,7.4,4.5,8.6,0.65,81,Lulu,25.4,1,3.2,1.6,4.6,13.1,0.54,46,Milio,24.3,1,3.84,0.6,3.5,13.0,0.54,24,Karma,29.4,1.2,2.4,1.8,5.5,11.4,0.43,14,Corki,214.4,8,3.06,6.2,4.8,8.5,0.64,11,Soraka,23.6,1,4.1,0.6,3.4,13.6,0.56,9,Lee Sin,71,Taliyah,69,Lucian,38,Yasuo,37,Graves,30,Thresh,26,Jarvan IV,25,Zed,25,Ezreal,20,Nami,16,Kai'Sa,15,Jhin,14,Kha'Zix,12,Ekko,12,Gragas,12,Varus,11,,,,,,,,,,,,,,,
Thường Tài Chính #MONEY,vn,20,13,7,0.65,6.5,3.4,7.9,4.24,0.57,Hecarim,0.6,6,4,5.46,Zoe,0.6,3,2,4.39,Kha'Zix,1.0,2,0,15.5,0.0,0.65,0.3,0.05,0.0,JUNGLE,MID,0.65,0.3,Aurora,181,7.6,3.72,5.9,3.4,6.8,0.59,27,Zoe,177.6,6.9,4.55,9.8,3.9,8.1,0.72,18,Hecarim,174.7,8,5.46,6.7,2.6,7.5,0.6,10,Malphite,161.4,6,2.1,2.5,4.1,6.1,0.5,10,Camille,234,7.9,2.39,5.6,4.4,5.0,0.57,7,Jhin,210.3,7.5,6.38,9.3,3.5,13.0,1.0,6,Ezreal,177,8.7,7.71,6.2,1.4,4.6,1.0,5,Hecarim,34,Kayn,17,Renekton,16,Yasuo,15,Master Yi,13,Zoe,13,Nautilus,13,Fizz,11,Rakan,12,Kai'Sa,12,Ezreal,12,Malphite,11,Aphelios,11,Vayne,10,Qiyana,10,Diana,10,,,,,,,,,,,,,,,
Hong Hae In #777,vn,20,16,3,0.84,6.8,3.8,5.3,3.18,0.47,K'Sante,0.33,1,2,2.08,Riven,1.0,2,0,4.6,Pyke,1.0,2,0,2.17,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Cho'Gath,187.5,7.2,3.66,9.1,4.0,5.6,0.72,97,Zoe,162.4,6,4.21,11.7,4.7,7.9,0.81,26,Irelia,230.7,8.1,1.78,7.5,6.9,4.9,0.64,22,Ambessa,209.6,8.2,2.52,9.6,5.1,3.3,0.58,19,K'Sante,200,7.5,1.81,4.4,4.9,4.5,0.35,17,Kai'Sa,102.3,3.9,2.93,6.5,5.2,8.8,0.69,13,Sylas,167,6.6,1.64,6.8,7.0,4.8,0.42,12,Irelia,16,Cho'Gath,14,Lee Sin,10,Jayce,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Jayce,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Seraphine #Sora,vn,20,10,10,0.5,3.1,4.1,12.8,3.88,0.66,Seraphine,0.45,5,6,3.78,Lulu,1.0,2,0,6.25,Nami,1.0,2,0,4.4,0.0,0.0,0.15,0.3,0.55,SUPPORT,ADC,0.55,0.3,Seraphine,143.3,5.4,3.87,4.4,4.4,12.5,0.59,148,Nami,26.2,1,3.77,2.3,4.9,16.1,0.58,67,Yuumi,14.4,0.6,4.35,1.5,3.7,14.8,0.48,44,Kai'Sa,189.2,7.2,2.92,8.0,5.2,7.1,0.52,31,Lux,149.8,5.6,3.3,5.5,4.5,9.6,0.42,31,Lulu,26.1,1,3.97,1.8,4.3,15.3,0.67,24,Karma,33.5,1.3,3.6,1.9,4.3,13.8,0.65,20,Seraphine,31,Lux,27,Vayne,26,Kai'Sa,25,Ahri,22,Nami,22,Soraka,21,Jinx,15,Yuumi,16,Senna,15,Diana,13,Caitlyn,13,Miss Fortune,12,Twitch,11,LeBlanc,11,Zoe,11,Seraphine,3.0,2.0,1.0,0.67,Lulu,2.0,2.0,0.0,1.0,Nami,1.0,1.0,0.0,1.0
Kiana #6277,vn,20,12,6,0.67,5.6,4.3,8.5,3.28,0.55,Xin Zhao,0.6,3,2,3.12,Lux,0.75,3,1,5.3,Yasuo,1.0,2,0,3.67,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Talon,177.7,6.8,2.88,8.8,5.4,6.7,0.56,114,Aurelion Sol,194.7,7.4,3.53,6.9,4.4,8.7,0.6,73,Viktor,185.3,7.2,3.64,5.3,4.0,9.1,0.59,27,Kayle,182.5,7.7,2.19,4.4,4.5,5.5,0.54,26,Xin Zhao,170.7,6.8,4.03,5.8,3.7,9.0,0.71,24,Fizz,153.4,6,2.39,7.9,5.5,5.2,0.42,19,Syndra,184.3,7.1,2.67,7.3,5.1,6.3,0.53,15,Katarina,77,Yone,42,Aurelion Sol,28,Diana,25,Talon,25,Cho'Gath,15,Kassadin,14,Yasuo,13,Ekko,13,Kayle,13,Viktor,13,Fizz,12,Xin Zhao,12,Zed,11,Ashe,10,Sylas,10,,,,,,,,,,,,,,,
Xiath #9999,vn,20,13,7,0.65,8.7,5.6,4.9,2.43,0.47,Riven,0.63,12,7,2.38,K'Sante,1.0,1,0,0.0,,0.0,0,0,0.0,0.95,0.0,0.05,0.0,0.0,TOP,MID,0.95,0.05,Riven,191,7.9,2.38,6.7,4.6,4.2,0.58,281,Smolder,206.9,8.3,2.27,6.4,5.7,6.7,0.57,35,Nasus,175.4,7.5,1.91,4.1,4.8,5.0,0.55,22,K'Sante,185.4,7.4,2.38,3.0,3.8,6.0,0.74,19,Gnar,198.4,7.9,1.79,5.1,5.8,5.3,0.53,17,Ambessa,169.7,7.4,0.89,2.8,6.2,2.7,0.33,6,Ezreal,176.8,7.9,2.06,6.7,5.8,5.3,0.33,6,Riven,77,Ezreal,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Riven,2.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
